diff_rep,diff_dem,same_school,same_gender,same_party,both_leader,same_state,same_vote_prop,same_vote
0.06747272100000001,1.099814651,0.0,0,1,0,0,0.7777777777777778,0
0.910881738,0.692475891,0.0,1,0,0,0,0.2222222222222222,0
1.450663509,0.692475891,0.0,0,0,0,0,0.2222222222222222,0
0.742199935,2.11816155,0.0,0,0,0,0,0.4444444444444444,0
0.97835446,2.444032558,0.0,0,0,0,0,0.2222222222222222,0
0.6747272129999999,0.692475891,0.0,0,0,0,0,0.2222222222222222,0
0.5060454110000001,1.466419535,0.0,0,0,0,0,0.5555555555555556,0
0.742199935,1.222016279,0.0,0,0,0,0,0.2222222222222222,0
1.281981706,1.222016279,0.0,0,0,0,0,0.1111111111111111,0
0.8434090169999999,1.873758294,0.0,0,0,0,0,0.2222222222222222,0
0.43857268900000007,1.344217907,0.0,0,0,0,0,0.6666666666666666,0
0.5735181309999999,2.199629302,0.0,0,0,0,0,0.2222222222222222,0
0.6747272129999999,1.222016279,0.0,0,0,0,0,0.4444444444444444,0
1.1807726239999998,2.11816155,0.0,0,0,0,0,0.3333333333333333,0
0.06747272200000004,1.995959922,0.0,0,0,0,0,0.2222222222222222,0
0.43857268899999996,0.7332097679999999,0.0,0,1,0,0,0.8888888888888888,1
0.742199935,1.873758294,0.0,0,0,0,0,0.0,0
0.607254492,0.448072635,1.0,0,1,0,0,1.0,1
0.26989088499999997,0.32587100699999993,0.0,1,1,0,0,1.0,1
0.371099967,0.896145271,0.0,0,0,0,0,0.2222222222222222,0
0.5735181309999999,1.873758294,0.0,0,0,0,0,0.3333333333333333,0
0.26989088600000005,1.425685659,0.0,0,1,0,0,1.0,1
0.26989088499999997,0.32587100699999993,0.0,0,1,0,0,1.0,1
0.8096726569999999,0.5295403879999999,0.0,0,1,0,0,1.0,1
0.742199935,0.692475891,0.0,0,0,0,0,0.3333333333333333,0
0.607254492,0.5295403879999999,1.0,0,1,0,0,0.7777777777777778,0
0.9108817389999999,2.077427674,0.0,0,0,0,0,0.2222222222222222,0
1.113299902,1.099814651,0.0,0,0,0,0,0.2222222222222222,0
0.101209082,0.448072635,0.0,0,1,0,0,0.8888888888888888,1
0.43857268899999996,0.692475891,0.0,0,0,0,0,0.6666666666666666,0
0.168681803,0.24440325499999999,0.0,0,1,0,0,1.0,1
0.9446180989999999,1.140548527,0.0,0,0,0,0,0.2222222222222222,0
1.113299902,1.344217907,0.0,0,0,0,0,0.4444444444444444,0
1.113299902,0.122201628,0.0,0,1,0,0,0.7777777777777778,0
0.101209082,0.855411395,0.0,0,1,0,0,0.7777777777777778,0
0.168681803,0.325871008,1.0,0,1,0,0,0.8888888888888888,1
0.640990854,1.303484031,0.0,0,1,0,0,0.8888888888888888,1
0.168681803,0.5295403879999999,0.0,0,1,0,0,1.0,1
0.101209082,0.5295403879999999,0.0,0,1,0,0,1.0,1
0.43857268899999996,0.08146775199999995,0.0,0,1,0,0,1.0,1
1.01209082,1.018346899,0.0,1,0,0,0,0.3333333333333333,0
0.10120908199999998,1.547887287,0.0,0,0,0,0,0.6666666666666666,0
0.101209082,0.20366937899999998,0.0,0,1,0,0,0.8888888888888888,1
0.43857268900000007,0.24440325499999999,0.0,0,1,0,0,1.0,1
0.9446180989999999,0.081467752,1.0,0,1,0,0,0.7777777777777778,0
1.281981706,1.547887287,0.0,0,0,0,0,0.2222222222222222,0
0.16868180400000005,0.122201628,0.0,1,1,0,0,1.0,1
1.113299902,1.425685659,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,1.140548527,0.0,0,0,0,1,0.2222222222222222,0
1.01209082,0.162935504,0.0,1,0,0,1,0.2222222222222222,0
0.539781771,1.059080775,0.0,1,1,0,1,0.7777777777777778,0
1.922972559,0.285137132,0.0,0,0,0,1,0.2222222222222222,0
1.180772624,1.140548527,0.0,1,0,0,1,0.4444444444444444,0
0.742199935,1.466419535,0.0,0,0,0,1,0.2222222222222222,0
0.26989088499999997,0.9368791469999999,0.0,1,1,0,1,1.0,1
0.9446180989999999,1.466419535,0.0,1,0,0,1,0.2222222222222222,0
0.101209082,0.24440325599999999,0.0,1,1,0,1,0.7777777777777778,0
0.742199935,0.040733876,0.0,0,0,0,1,0.2222222222222222,0
1.3157180670000002,1.181282403,0.0,0,0,0,1,0.1111111111111111,0
0.404836328,0.040733876,0.0,1,1,0,1,1.0,1
1.653081674,2.077427675,0.0,0,0,0,1,0.2222222222222222,0
2.800117938,2.851371318,0.0,1,0,0,1,0.1111111111111111,0
0.16868180300000002,0.24440325599999999,0.0,1,1,0,1,0.8888888888888888,1
1.551872591,0.6517420159999999,0.0,0,0,0,1,0.2222222222222222,0
1.720554395,0.651742016,0.0,0,0,0,1,0.2222222222222222,0
1.01209082,1.222016279,0.0,0,0,0,1,0.2222222222222222,0
1.113299902,0.896145271,0.0,1,0,0,1,0.2222222222222222,0
0.573518131,0.6110081400000001,0.0,1,1,0,1,0.5555555555555556,0
0.742199935,0.692475892,0.0,1,0,0,1,0.2222222222222222,0
0.843409017,1.466419535,0.0,0,0,0,1,0.2222222222222222,0
1.585608952,0.814677519,0.0,0,0,0,1,0.2222222222222222,0
0.101209082,0.162935504,0.0,1,1,0,1,1.0,1
0.742199935,0.081467752,0.0,1,1,0,1,0.5555555555555556,0
0.742199935,1.059080775,0.0,1,0,0,1,0.2222222222222222,0
0.573518131,0.6110081400000001,0.0,0,0,0,1,0.2222222222222222,0
1.248245345,0.8554113959999999,0.0,1,1,0,1,0.6666666666666666,0
0.101209082,0.081467752,0.0,1,1,0,1,0.7777777777777778,0
0.674727214,2.444032559,0.0,0,0,0,1,0.0,0
1.113299902,1.140548527,0.0,0,0,0,1,0.1111111111111111,0
1.01209082,1.262750155,0.0,0,0,0,1,0.2222222222222222,0
0.0,0.40733876,0.0,0,1,0,1,0.8888888888888888,1
0.910881738,0.12220162799999995,0.0,0,0,0,1,0.2222222222222222,0
1.113299902,1.140548527,0.0,1,0,0,1,0.2222222222222222,0
0.742199935,1.262750155,0.0,0,0,0,1,0.2222222222222222,0
1.686818034,0.8554113959999999,0.0,1,1,0,1,0.3333333333333333,0
0.742199935,0.48880651199999997,0.0,1,0,0,1,0.2222222222222222,0
0.742199935,0.814677519,0.0,1,0,0,0,0.2222222222222222,0
0.101209082,0.2851371319999999,0.0,1,1,0,0,1.0,1
0.573518131,1.344217907,0.0,1,0,0,0,0.2222222222222222,0
0.573518131,1.670088915,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,1.018346899,0.0,0,0,0,0,0.3333333333333333,0
0.101209082,0.040733876,0.0,1,1,0,0,1.0,1
1.281981706,1.344217907,0.0,0,0,0,0,0.2222222222222222,0
0.742199935,1.262750155,0.0,1,0,0,0,0.2222222222222222,0
0.674727213,0.814677519,0.0,1,0,0,0,0.2222222222222222,0
0.404836328,1.344217907,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,1.262750155,0.0,0,0,0,0,0.2222222222222222,0
1.3831907879999998,0.936879147,0.0,1,0,0,0,0.2222222222222222,0
0.404836328,0.44807263599999997,0.0,1,1,0,0,0.8888888888888888,1
2.260336166,0.9776130229999999,0.0,1,1,0,0,0.4444444444444444,0
0.16868180399999988,0.040733876,0.0,1,1,0,0,0.8888888888888888,1
0.742199935,0.40733876,0.0,0,1,0,0,0.4444444444444444,0
0.4385726889999999,0.6110081400000001,0.0,1,1,0,0,1.0,1
1.281981706,0.7332097680000002,0.0,1,1,0,0,0.4444444444444444,0
0.337363607,0.40733876,0.0,1,1,0,0,0.5555555555555556,0
0.742199935,0.081467752,0.0,0,1,0,0,0.7777777777777778,0
0.742199935,0.2851371319999999,0.0,1,1,0,0,0.5555555555555556,0
0.573518131,0.814677519,0.0,1,0,0,0,0.2222222222222222,0
0.26989088499999997,0.24440325599999999,0.0,1,1,0,0,1.0,1
1.01209082,1.466419535,0.0,0,0,0,0,0.2222222222222222,0
0.573518131,0.081467752,0.0,1,1,0,0,0.6666666666666666,0
0.843409017,1.670088915,0.0,1,0,0,0,0.2222222222222222,0
0.404836328,0.24440325599999999,0.0,1,1,0,0,0.7777777777777778,0
0.742199935,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
0.337363607,0.24440325599999999,0.0,1,1,0,0,0.8888888888888888,1
0.877145378,0.081467752,0.0,1,1,0,0,1.0,1
0.404836328,1.670088915,0.0,0,0,0,0,0.2222222222222222,0
3.036272463,2.9735729459999996,0.0,1,0,0,0,0.0,0
1.3831907879999998,0.4888065119999999,0.0,0,0,0,0,0.2222222222222222,0
0.573518131,0.12220162799999995,0.0,1,1,0,0,0.6666666666666666,0
1.2145089850000002,1.140548527,0.0,1,0,0,0,0.2222222222222222,0
1.281981706,0.8146775200000002,0.0,1,0,0,0,0.2222222222222222,0
3.339899708,0.285137132,0.0,1,0,0,0,0.2222222222222222,0
0.337363607,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
0.674727213,1.140548527,0.0,1,0,0,0,0.2222222222222222,0
0.06747272100000001,1.059080775,0.0,1,1,0,0,1.0,1
0.910881738,0.2851371319999999,0.0,1,1,0,0,0.8888888888888888,1
0.775936296,1.670088915,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.24440325599999999,0.0,1,0,0,0,0.2222222222222222,0
1.3831907879999998,1.344217907,0.0,1,1,0,0,1.0,1
3.036272463,2.9735729459999996,0.0,1,1,0,0,0.0,0
0.236154525,0.081467752,0.0,1,1,0,0,1.0,1
1.01209082,1.344217907,0.0,1,0,0,0,0.2222222222222222,0
0.101209082,0.6110081400000001,0.0,1,1,0,0,1.0,1
1.5181362310000002,1.262750155,0.0,1,1,0,0,0.6666666666666666,0
1.01209082,0.6924758919999999,0.0,1,0,0,0,0.1111111111111111,0
0.742199935,1.018346899,0.0,0,0,0,0,0.2222222222222222,0
0.3373636070000001,0.44807263599999997,0.0,1,0,0,0,0.8888888888888888,1
1.180772624,1.059080775,0.0,1,1,0,0,0.4444444444444444,0
1.3831907879999998,0.325871008,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,0.529540388,0.0,1,1,0,0,0.7777777777777778,0
0.236154525,1.140548527,0.0,1,1,0,0,0.7777777777777778,0
1.01209082,0.814677519,0.0,1,0,0,0,0.2222222222222222,0
0.4385726889999999,0.366604884,0.0,0,0,0,0,0.5555555555555556,0
0.101209082,0.2851371319999999,0.0,1,1,0,0,0.8888888888888888,1
0.236154525,1.670088915,0.0,1,0,0,0,0.4444444444444444,0
0.06747272100000001,1.466419535,0.0,0,0,0,0,0.3333333333333333,0
0.539781771,1.710822791,0.0,1,0,0,0,0.2222222222222222,0
1.653081674,0.692475892,0.0,1,0,0,0,0.2222222222222222,0
0.674727213,0.2851371319999999,0.0,1,1,0,0,0.6666666666666666,0
0.742199935,0.48880651199999997,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.48880651199999997,0.0,1,0,0,0,0.2222222222222222,0
0.50604541,0.081467752,0.0,1,1,0,0,0.7777777777777778,0
0.742199935,1.140548527,0.0,0,0,0,0,0.2222222222222222,0
0.910881738,0.0,0.0,0,1,0,0,0.5555555555555556,0
0.269890886,0.2851371319999999,0.0,1,1,0,0,0.8888888888888888,1
0.26989088499999997,0.12220162799999995,0.0,1,1,0,0,1.0,1
1.01209082,1.222016279,0.0,1,0,0,0,0.3333333333333333,0
1.01209082,1.262750155,0.0,1,0,0,0,0.3333333333333333,0
1.079563542,0.529540388,0.0,1,1,0,0,0.7777777777777778,0
0.16868180300000002,1.262750155,0.0,1,1,0,0,0.6666666666666666,0
1.720554395,0.325871008,0.0,1,0,0,0,0.3333333333333333,0
0.16868180300000002,0.2851371319999999,0.0,1,1,0,0,1.0,1
1.3831907879999998,0.61100814,0.0,1,0,0,0,0.2222222222222222,0
1.3831907879999998,0.366604884,0.0,1,0,0,0,0.2222222222222222,0
0.910881738,0.24440325599999999,0.0,1,1,0,0,0.5555555555555556,0
0.742199935,1.344217907,0.0,1,0,0,0,0.2222222222222222,0
0.4385726889999999,0.162935504,0.0,0,1,0,0,1.0,1
0.843409017,0.8146775200000002,0.0,1,1,0,0,0.7777777777777778,0
0.910881738,1.466419535,0.0,1,0,0,0,0.3333333333333333,0
1.01209082,0.081467752,0.0,1,1,0,0,0.6666666666666666,0
1.01209082,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
0.775936296,0.040733876,0.0,1,1,0,0,0.8888888888888888,1
1.01209082,0.936879147,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.162935504,0.0,1,1,0,0,0.5555555555555556,0
1.922972559,0.081467752,0.0,1,0,0,0,0.2222222222222222,0
0.269890886,0.24440325599999999,0.0,1,1,0,0,1.0,1
1.551872591,0.529540388,0.0,1,1,0,0,0.4444444444444444,0
0.4385726889999999,0.12220162799999995,0.0,1,1,0,0,0.8888888888888888,1
0.20241816400000007,0.081467752,0.0,1,1,0,0,0.7777777777777778,0
1.2145089850000002,0.081467752,0.0,1,1,0,0,0.7777777777777778,0
0.674727213,0.733209768,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.285137132,0.0,0,0,0,0,0.1111111111111111,0
1.281981706,0.814677519,0.0,1,0,0,0,0.2222222222222222,0
1.3831907879999998,0.692475892,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.325871008,0.0,0,0,0,0,0.2222222222222222,0
0.236154525,1.059080775,0.0,1,0,0,0,0.4444444444444444,0
0.06747272100000001,0.24440325599999999,0.0,1,1,0,0,0.7777777777777778,0
1.01209082,1.059080775,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,0.936879147,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,0.40733875999999997,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,1.140548527,0.0,0,0,0,0,0.1111111111111111,0
1.2145089850000002,0.529540388,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,0.20366938,0.0,1,0,0,0,0.2222222222222222,0
0.674727213,0.814677519,0.0,1,0,0,0,0.3333333333333333,0
1.01209082,0.040733876,0.0,1,0,0,0,0.2222222222222222,0
3.204954265,1.344217907,0.0,1,0,0,0,0.2222222222222222,0
0.843409017,1.059080775,0.0,1,0,0,0,0.2222222222222222,0
1.281981706,0.570274264,0.0,1,0,0,0,0.1111111111111111,0
0.742199935,0.855411395,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,0.936879147,0.0,1,0,0,0,0.2222222222222222,0
0.101209082,0.24440325599999999,0.0,1,1,0,0,0.7777777777777778,0
0.708463574,0.529540388,0.0,1,1,0,0,0.6666666666666666,0
0.573518131,0.040733876,0.0,0,1,0,0,0.7777777777777778,0
0.37109996700000003,0.040733876,0.0,1,1,0,0,0.8888888888888888,1
0.06747272100000001,1.262750155,0.0,1,0,0,0,0.5555555555555556,0
0.573518131,0.24440325599999999,0.0,1,1,0,0,0.4444444444444444,0
1.855499838,0.61100814,0.0,1,0,0,0,0.2222222222222222,0
0.20241816400000007,0.6517420159999999,0.0,1,1,0,0,1.0,1
0.337363607,0.529540388,0.0,1,1,0,0,0.7777777777777778,0
1.3831907879999998,0.40733875999999997,0.0,0,0,0,0,0.2222222222222222,0
0.742199935,0.936879147,0.0,0,0,0,0,0.2222222222222222,0
0.0,0.040733876,0.0,1,1,0,0,0.8888888888888888,1
0.9446180989999999,0.40733875999999997,0.0,1,0,0,0,0.2222222222222222,0
1.079563542,0.2851371319999999,0.0,0,1,0,0,0.8888888888888888,1
0.269890886,0.24440325599999999,0.0,1,1,0,0,0.8888888888888888,1
1.3831907879999998,1.262750155,0.0,1,0,0,0,0.2222222222222222,0
0.9446180989999999,0.529540388,0.0,1,0,0,0,0.3333333333333333,0
0.573518131,1.059080775,0.0,1,0,0,0,0.4444444444444444,0
0.775936296,0.081467752,0.0,1,1,0,0,0.7777777777777778,0
1.281981706,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
0.269890886,0.040733876,0.0,1,1,0,0,1.0,1
0.20241816400000007,0.529540388,0.0,1,1,0,0,0.8888888888888888,1
1.01209082,0.040733876,0.0,1,0,0,0,0.1111111111111111,0
0.4385726889999999,0.2851371319999999,0.0,1,1,0,0,0.8888888888888888,1
0.877145378,0.12220162799999995,0.0,1,1,0,0,0.7777777777777778,0
0.9446180989999999,0.12220162799999995,0.0,0,1,0,0,0.5555555555555556,0
0.742199935,0.24440325599999999,0.0,1,1,0,0,0.4444444444444444,0
1.180772624,0.24440325599999999,0.0,1,1,0,0,0.6666666666666666,0
0.6072544929999999,0.24440325599999999,0.0,1,1,0,0,1.0,1
0.101209082,0.24440325599999999,0.0,1,1,0,0,0.8888888888888888,1
0.843409017,1.670088915,0.0,0,0,0,0,0.2222222222222222,0
0.9446180989999999,1.670088915,0.0,0,0,0,0,0.2222222222222222,0
0.843409017,1.262750155,0.0,1,0,0,0,0.1111111111111111,0
1.349454427,0.7332097680000002,0.0,1,1,0,0,0.4444444444444444,0
1.01209082,0.6924758919999999,0.0,1,0,0,0,0.2222222222222222,0
0.337363607,0.40733876,0.0,1,1,0,0,1.0,1
1.01209082,0.366604884,0.0,1,0,0,0,0.2222222222222222,0
0.101209082,0.325871008,0.0,1,1,0,0,0.7777777777777778,0
1.079563542,0.24440325599999999,0.0,1,1,0,0,0.4444444444444444,0
1.180772624,0.24440325599999999,0.0,1,1,0,0,0.4444444444444444,0
1.653081674,0.040733876,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,0.44807263599999997,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,1.099814651,0.0,1,0,0,0,0.2222222222222222,0
0.573518131,0.40733875999999997,0.0,1,0,0,0,0.3333333333333333,0
0.674727213,0.48880651199999997,0.0,1,0,0,0,0.2222222222222222,0
1.922972559,0.162935504,0.0,1,0,0,0,0.2222222222222222,0
1.551872591,0.814677519,0.0,1,0,0,0,0.2222222222222222,0
1.821763477,0.162935504,0.0,1,0,0,0,0.2222222222222222,0
1.281981706,0.48880651199999997,0.0,1,0,0,0,0.2222222222222222,0
1.281981706,0.0,0.0,0,0,0,0,0.2222222222222222,0
1.01209082,0.162935504,0.0,1,0,0,0,0.2222222222222222,0
3.036272463,2.93283907,0.0,0,0,0,0,0.0,0
0.236154525,1.140548527,0.0,1,0,0,0,0.2222222222222222,0
0.9446180989999999,0.61100814,0.0,1,0,0,0,0.3333333333333333,0
0.742199935,1.670088915,0.0,1,0,0,0,0.2222222222222222,0
0.9446180989999999,0.040733876,0.0,1,1,0,0,0.6666666666666666,0
0.742199935,0.936879147,0.0,1,0,0,0,0.3333333333333333,0
1.180772624,1.425685659,0.0,1,0,0,0,0.2222222222222222,0
2.867590659,2.851371318,0.0,1,0,0,0,0.1111111111111111,0
0.742199935,1.059080775,0.0,1,0,0,0,0.2222222222222222,0
0.910881738,0.325871008,0.0,1,1,0,0,0.4444444444444444,0
0.573518131,0.936879147,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.44807263599999997,0.0,0,0,0,0,0.1111111111111111,0
1.281981706,0.40733875999999997,0.0,1,0,0,0,0.2222222222222222,0
2.294072527,0.6517420159999999,0.0,0,0,0,0,0.1111111111111111,0
1.281981706,0.366604884,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,1.140548527,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,1.140548527,0.0,1,0,0,0,0.2222222222222222,0
1.788027116,0.977613023,0.0,1,1,0,0,0.2222222222222222,0
0.742199935,1.670088915,0.0,1,0,0,0,0.1111111111111111,0
0.06747272100000001,0.162935504,0.0,0,1,0,0,1.0,1
0.0,0.24440325599999999,0.0,1,1,0,0,1.0,1
1.686818034,0.12220162799999995,0.0,1,0,0,0,0.3333333333333333,0
0.573518131,1.344217907,0.0,1,0,0,0,0.3333333333333333,0
0.236154525,0.6517420159999999,0.0,1,1,0,0,0.5555555555555556,0
0.269890886,0.040733876,0.0,0,1,0,0,1.0,1
0.404836328,1.140548527,0.0,1,0,0,0,0.3333333333333333,0
0.910881738,0.20366938,0.0,0,0,0,0,0.1111111111111111,0
0.101209082,1.466419535,0.0,1,1,0,0,0.8888888888888888,1
1.180772624,0.040733876,0.0,1,1,0,0,0.4444444444444444,0
1.01209082,0.733209768,0.0,1,0,0,0,0.2222222222222222,0
0.0,0.081467752,0.0,0,1,0,0,0.8888888888888888,1
0.843409017,1.262750155,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,0.733209768,0.0,0,0,0,0,0.2222222222222222,0
1.281981706,0.936879147,0.0,0,0,0,0,0.2222222222222222,0
0.573518131,1.059080775,0.0,1,0,0,0,0.2222222222222222,0
1.619345313,0.20366938,0.0,1,1,0,0,0.8888888888888888,1
1.349454427,0.2851371319999999,0.0,1,1,0,0,0.3333333333333333,0
1.079563542,0.44807263599999997,0.0,1,0,0,0,0.2222222222222222,0
3.1712179050000002,0.529540388,0.0,1,1,0,0,0.5555555555555556,0
1.281981706,0.040733876,0.0,1,1,0,0,0.5555555555555556,0
0.3373636070000001,0.24440325599999999,0.0,0,1,0,0,0.8888888888888888,1
1.113299902,0.529540388,0.0,1,1,0,0,0.4444444444444444,0
1.8892361979999999,0.0,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.570274264,0.0,1,0,0,0,0.2222222222222222,0
0.910881738,1.059080775,0.0,1,1,0,0,0.5555555555555556,0
1.281981706,0.040733876,0.0,1,0,0,0,0.0,0
1.01209082,1.262750155,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,0.6110081400000001,0.0,1,1,0,0,0.4444444444444444,0
1.180772624,0.6517420159999999,0.0,1,1,0,0,0.5555555555555556,0
1.450663509,0.40733876,0.0,1,1,0,0,0.4444444444444444,0
0.573518131,0.44807263599999997,0.0,1,1,0,0,0.6666666666666666,0
0.236154525,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
2.530227051,0.8146775200000002,0.0,1,0,0,0,0.2222222222222222,0
1.281981706,0.162935504,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,0.40733875999999997,0.0,1,0,0,0,0.1111111111111111,0
0.404836328,0.61100814,0.0,0,0,0,0,0.2222222222222222,0
0.742199935,0.24440325599999999,0.0,1,1,0,0,0.5555555555555556,0
1.551872591,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
1.551872591,0.244403256,0.0,1,0,0,0,0.2222222222222222,0
1.281981706,0.61100814,0.0,1,0,0,0,0.2222222222222222,0
1.281981706,0.936879147,0.0,1,0,0,0,0.2222222222222222,0
3.542317872,1.140548527,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,0.081467752,0.0,1,1,0,0,0.4444444444444444,0
0.4385726889999999,0.2851371319999999,0.0,1,1,0,0,1.0,1
3.103745183,2.6884358140000004,0.0,1,1,0,0,0.4444444444444444,0
0.6072544929999999,0.040733876,0.0,1,1,0,0,1.0,1
1.3831907879999998,1.344217907,0.0,0,0,0,0,0.2222222222222222,0
0.16868180399999988,0.366604884,0.0,1,0,0,0,0.6666666666666666,0
0.404836328,0.692475892,0.0,1,0,0,0,0.2222222222222222,0
0.50604541,0.8146775200000002,0.0,1,1,0,0,0.8888888888888888,1
1.653081674,0.081467752,0.0,1,0,0,0,0.2222222222222222,0
0.9446180989999999,0.162935504,0.0,1,0,0,0,0.4444444444444444,0
0.101209082,0.24440325599999999,0.0,0,1,0,0,0.8888888888888888,1
0.4385726889999999,0.24440325599999999,0.0,1,1,0,0,1.0,1
0.26989088499999997,1.181282403,0.0,1,1,0,0,0.7777777777777778,0
1.99044528,1.507153411,0.0,1,1,0,0,0.6666666666666666,0
0.337363607,0.24440325599999999,0.0,1,1,0,0,1.0,1
1.01209082,0.081467752,0.0,1,1,0,0,0.3333333333333333,0
1.5181362310000002,0.529540388,0.0,1,1,0,0,0.6666666666666666,0
0.26989088499999997,0.2851371319999999,0.0,1,1,0,0,1.0,1
0.16868180300000002,0.9368791469999999,0.0,1,1,0,0,1.0,1
1.450663509,0.40733876,0.0,1,1,0,0,0.5555555555555556,0
0.438572689,1.262750155,0.0,1,1,0,0,0.7777777777777778,0
0.337363607,0.2851371319999999,0.0,1,1,0,0,0.7777777777777778,0
0.16868180399999988,1.181282403,0.0,1,1,0,0,0.8888888888888888,1
1.079563542,1.059080775,0.0,1,1,0,0,0.8888888888888888,1
0.573518131,1.670088915,0.0,1,0,0,0,0.1111111111111111,0
0.26989088499999997,0.9368791469999999,0.0,1,1,0,0,0.7777777777777778,0
0.404836328,0.48880651199999997,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,0.61100814,0.0,0,0,0,0,0.2222222222222222,0
0.640990853,0.040733876,0.0,1,1,0,0,1.0,1
0.438572689,0.9368791469999999,0.0,1,1,0,0,0.8888888888888888,1
1.113299902,0.40733876,0.0,0,1,0,0,0.4444444444444444,0
1.281981706,0.4888065119999999,0.0,1,0,0,0,0.2222222222222222,0
0.742199935,0.61100814,0.0,1,0,0,0,0.2222222222222222,0
1.821763477,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
1.01209082,0.20366938,0.0,0,0,0,0,0.2222222222222222,0
0.26989088499999997,0.24440325599999999,0.0,1,1,0,0,0.8888888888888888,1
0.404836328,1.466419535,0.0,1,0,0,0,0.4444444444444444,0
1.922972559,1.140548527,0.0,1,1,0,0,0.6666666666666666,0
0.101209082,0.162935504,0.0,1,1,0,0,1.0,1
1.113299902,0.48880651199999997,0.0,1,0,0,0,0.2222222222222222,0
0.573518131,0.24440325599999999,0.0,1,1,0,0,0.5555555555555556,0
0.101209082,0.40733876,0.0,1,1,0,0,0.7777777777777778,0
0.101209082,0.24440325599999999,0.0,1,1,0,0,0.6666666666666666,0
0.101209082,1.059080775,0.0,1,0,0,0,0.4444444444444444,0
1.113299902,0.081467752,0.0,1,0,0,0,0.4444444444444444,0
1.653081674,0.366604884,0.0,1,0,0,0,0.1111111111111111,0
0.843409017,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,1.466419535,0.0,1,0,0,0,0.2222222222222222,0
0.573518131,0.855411395,0.0,1,0,0,0,0.2222222222222222,0
0.910881738,0.6110081400000001,0.0,1,1,0,0,0.4444444444444444,0
1.113299902,0.733209768,0.0,1,0,0,0,0.3333333333333333,0
1.01209082,0.24440325599999999,0.0,0,1,0,0,0.4444444444444444,0
1.450663509,0.692475892,0.0,1,0,0,0,0.2222222222222222,0
1.113299902,0.936879147,0.0,0,0,0,0,0.2222222222222222,0
1.113299902,1.140548527,0.0,1,0,0,0,0.2222222222222222,0
0.06747272100000001,1.018346899,0.0,1,0,0,0,0.3333333333333333,0
0.269890886,0.6110081400000001,0.0,1,1,0,0,1.0,1
1.180772624,1.059080775,0.0,0,0,0,0,0.2222222222222222,0
0.101209082,0.4888065119999999,0.0,0,1,0,0,1.0,1
3.036272463,2.9735729459999996,0.0,0,0,0,0,0.0,0
0.26989088499999997,0.977613023,0.0,0,1,0,1,1.0,1
0.202418164,2.199629302,0.0,0,0,0,1,0.2222222222222222,0
1.180772624,0.855411395,0.0,1,1,0,1,1.0,1
0.438572689,0.0,0.0,0,1,0,1,0.7777777777777778,0
0.0,0.3258710079999999,1.0,1,1,0,1,1.0,1
0.47230905000000006,2.077427674,0.0,0,0,0,1,0.2222222222222222,0
0.20241816399999996,0.3258710079999999,0.0,0,1,0,1,1.0,1
0.843409017,0.896145271,0.0,0,0,0,1,0.4444444444444444,0
0.0,1.099814651,0.0,1,1,0,1,1.0,1
0.573518132,2.32183093,0.0,1,1,0,1,0.8888888888888888,1
0.337363607,1.099814651,0.0,0,0,0,1,0.2222222222222222,0
2.395281609,0.9368791479999999,0.0,1,1,0,1,0.5555555555555556,0
3.542317873,1.710822791,1.0,0,1,0,1,0.1111111111111111,0
0.573518132,0.896145271,0.0,0,0,0,1,0.3333333333333333,0
0.809672656,1.792290543,0.0,1,1,0,1,1.0,1
0.9783544599999999,0.488806511,0.0,1,1,0,1,1.0,1
